TIME,GEO,UNIT,NA_ITEM,Value
2001,Malta,"Index, 2010=100",Nominal unit labour cost based on persons,81.5
2001,Netherlands,"Index, 2010=100",Nominal labour productivity per person,
2001,Netherlands,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Netherlands,"Index, 2010=100",Real labour productivity per person,94.1
2001,Netherlands,"Index, 2010=100",Real labour productivity per hour worked,92.1
2001,Netherlands,"Index, 2010=100",Nominal unit labour cost based on persons,84.8
2001,Austria,"Index, 2010=100",Nominal labour productivity per person,
2001,Austria,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Austria,"Index, 2010=100",Real labour productivity per person,94.6
2001,Austria,"Index, 2010=100",Real labour productivity per hour worked,88
2001,Austria,"Index, 2010=100",Nominal unit labour cost based on persons,86.7
2001,Poland,"Index, 2010=100",Nominal labour productivity per person,
2001,Poland,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Poland,"Index, 2010=100",Real labour productivity per person,74.6
2001,Poland,"Index, 2010=100",Real labour productivity per hour worked,73.4
2001,Poland,"Index, 2010=100",Nominal unit labour cost based on persons,93.5
2001,Portugal,"Index, 2010=100",Nominal labour productivity per person,
2001,Portugal,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Portugal,"Index, 2010=100",Real labour productivity per person,89.9
2001,Portugal,"Index, 2010=100",Real labour productivity per hour worked,89.4
2001,Portugal,"Index, 2010=100",Nominal unit labour cost based on persons,85.2
2001,Romania,"Index, 2010=100",Nominal labour productivity per person,
2001,Romania,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Romania,"Index, 2010=100",Real labour productivity per person,59.4
2001,Romania,"Index, 2010=100",Real labour productivity per hour worked,59.7
2001,Romania,"Index, 2010=100",Nominal unit labour cost based on persons,44.9
2001,Slovenia,"Index, 2010=100",Nominal labour productivity per person,
2001,Slovenia,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Slovenia,"Index, 2010=100",Real labour productivity per person,82.9
2001,Slovenia,"Index, 2010=100",Real labour productivity per hour worked,82.1
2001,Slovenia,"Index, 2010=100",Nominal unit labour cost based on persons,71.2
2001,Slovakia,"Index, 2010=100",Nominal labour productivity per person,
2001,Slovakia,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Slovakia,"Index, 2010=100",Real labour productivity per person,68.2
2001,Slovakia,"Index, 2010=100",Real labour productivity per hour worked,68.4
2001,Slovakia,"Index, 2010=100",Nominal unit labour cost based on persons,78.1
2001,Finland,"Index, 2010=100",Nominal labour productivity per person,
2001,Finland,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Finland,"Index, 2010=100",Real labour productivity per person,92.3
2001,Finland,"Index, 2010=100",Real labour productivity per hour worked,89.4
2001,Finland,"Index, 2010=100",Nominal unit labour cost based on persons,83.7
2001,Sweden,"Index, 2010=100",Nominal labour productivity per person,
2001,Sweden,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,Sweden,"Index, 2010=100",Real labour productivity per person,84.5
2001,Sweden,"Index, 2010=100",Real labour productivity per hour worked,85.3
2001,Sweden,"Index, 2010=100",Nominal unit labour cost based on persons,87.1
2001,United Kingdom,"Index, 2010=100",Nominal labour productivity per person,
2001,United Kingdom,"Index, 2010=100",Nominal labour productivity per hour worked,
2001,United Kingdom,"Index, 2010=100",Real labour productivity per person,92.6
2001,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,88.8
2001,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,78.2
2002,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per person,
2002,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per hour worked,
2002,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per person,96.2
2002,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per hour worked,94.1
2002,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal unit labour cost based on persons,87.2
2002,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2002,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Belgium,"Index, 2010=100",Real labour productivity per person,94.2
2002,Belgium,"Index, 2010=100",Real labour productivity per hour worked,92
2002,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,88.2
2002,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2002,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Bulgaria,"Index, 2010=100",Real labour productivity per person,78.5
2002,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,78.2
2002,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,63.4
2002,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2002,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Czech Republic,"Index, 2010=100",Real labour productivity per person,79.5
2002,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,78.7
2002,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,86.6
2002,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2002,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Denmark,"Index, 2010=100",Real labour productivity per person,93.9
2002,Denmark,"Index, 2010=100",Real labour productivity per hour worked,91.4
2002,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,81.4
2002,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2002,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,96.2
2002,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,93.5
2002,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,95.3
2002,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2002,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Estonia,"Index, 2010=100",Real labour productivity per person,76.1
2002,Estonia,"Index, 2010=100",Real labour productivity per hour worked,72.3
2002,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,60
2002,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2002,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Ireland,"Index, 2010=100",Real labour productivity per person,88.5
2002,Ireland,"Index, 2010=100",Real labour productivity per hour worked,83.7
2002,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,87.6
2002,Greece,"Index, 2010=100",Nominal labour productivity per person,
2002,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Greece,"Index, 2010=100",Real labour productivity per person,96.5
2002,Greece,"Index, 2010=100",Real labour productivity per hour worked,93.1
2002,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,75.3
2002,Spain,"Index, 2010=100",Nominal labour productivity per person,
2002,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Spain,"Index, 2010=100",Real labour productivity per person,95.4
2002,Spain,"Index, 2010=100",Real labour productivity per hour worked,92.4
2002,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,80.2
2002,France,"Index, 2010=100",Nominal labour productivity per person,
2002,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,France,"Index, 2010=100",Real labour productivity per person,94
2002,France,"Index, 2010=100",Real labour productivity per hour worked,94.4
2002,France,"Index, 2010=100",Nominal unit labour cost based on persons,85.5
2002,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2002,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Croatia,"Index, 2010=100",Real labour productivity per person,102.4
2002,Croatia,"Index, 2010=100",Real labour productivity per hour worked,
2002,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,70.2
2002,Italy,"Index, 2010=100",Nominal labour productivity per person,
2002,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Italy,"Index, 2010=100",Real labour productivity per person,102.6
2002,Italy,"Index, 2010=100",Real labour productivity per hour worked,99.9
2002,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,80.7
2002,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2002,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Cyprus,"Index, 2010=100",Real labour productivity per person,98.2
2002,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,94.7
2002,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,74.3
2002,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2002,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Latvia,"Index, 2010=100",Real labour productivity per person,69.7
2002,Latvia,"Index, 2010=100",Real labour productivity per hour worked,69.6
2002,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,54.5
2002,Lithuania,"Index, 2010=100",Nominal labour productivity per person,
2002,Lithuania,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Lithuania,"Index, 2010=100",Real labour productivity per person,66.5
2002,Lithuania,"Index, 2010=100",Real labour productivity per hour worked,69.5
2002,Lithuania,"Index, 2010=100",Nominal unit labour cost based on persons,76.1
2002,Luxembourg,"Index, 2010=100",Nominal labour productivity per person,
2002,Luxembourg,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Luxembourg,"Index, 2010=100",Real labour productivity per person,102.1
2002,Luxembourg,"Index, 2010=100",Real labour productivity per hour worked,98
2002,Luxembourg,"Index, 2010=100",Nominal unit labour cost based on persons,77.5
2002,Hungary,"Index, 2010=100",Nominal labour productivity per person,
2002,Hungary,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Hungary,"Index, 2010=100",Real labour productivity per person,83.3
2002,Hungary,"Index, 2010=100",Real labour productivity per hour worked,73.9
2002,Hungary,"Index, 2010=100",Nominal unit labour cost based on persons,76.9
2002,Malta,"Index, 2010=100",Nominal labour productivity per person,
2002,Malta,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Malta,"Index, 2010=100",Real labour productivity per person,92.8
2002,Malta,"Index, 2010=100",Real labour productivity per hour worked,88.3
2002,Malta,"Index, 2010=100",Nominal unit labour cost based on persons,82.2
2002,Netherlands,"Index, 2010=100",Nominal labour productivity per person,
2002,Netherlands,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Netherlands,"Index, 2010=100",Real labour productivity per person,93.5
2002,Netherlands,"Index, 2010=100",Real labour productivity per hour worked,92.7
2002,Netherlands,"Index, 2010=100",Nominal unit labour cost based on persons,88.8
2002,Austria,"Index, 2010=100",Nominal labour productivity per person,
2002,Austria,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Austria,"Index, 2010=100",Real labour productivity per person,96.3
2002,Austria,"Index, 2010=100",Real labour productivity per hour worked,89.6
2002,Austria,"Index, 2010=100",Nominal unit labour cost based on persons,87
2002,Poland,"Index, 2010=100",Nominal labour productivity per person,
2002,Poland,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Poland,"Index, 2010=100",Real labour productivity per person,78.5
2002,Poland,"Index, 2010=100",Real labour productivity per hour worked,77.4
2002,Poland,"Index, 2010=100",Nominal unit labour cost based on persons,91.1
2002,Portugal,"Index, 2010=100",Nominal labour productivity per person,
2002,Portugal,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Portugal,"Index, 2010=100",Real labour productivity per person,90.3
2002,Portugal,"Index, 2010=100",Real labour productivity per hour worked,90.1
2002,Portugal,"Index, 2010=100",Nominal unit labour cost based on persons,87.9
2002,Romania,"Index, 2010=100",Nominal labour productivity per person,
2002,Romania,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Romania,"Index, 2010=100",Real labour productivity per person,69.5
2002,Romania,"Index, 2010=100",Real labour productivity per hour worked,69.3
2002,Romania,"Index, 2010=100",Nominal unit labour cost based on persons,44.8
2002,Slovenia,"Index, 2010=100",Nominal labour productivity per person,
2002,Slovenia,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Slovenia,"Index, 2010=100",Real labour productivity per person,84.7
2002,Slovenia,"Index, 2010=100",Real labour productivity per hour worked,82.7
2002,Slovenia,"Index, 2010=100",Nominal unit labour cost based on persons,75.5
2002,Slovakia,"Index, 2010=100",Nominal labour productivity per person,
2002,Slovakia,"Index, 2010=100",Nominal labour productivity per hour worked,
2002,Slovakia,"Index, 2010=100",Real labour productivity per person,71.3
2002,Slovakia,"Index, 2010=100",Real labour productivity per hour worked,73.3
2002,Slovakia,"Index, 2010=100",Nominal unit labour cost based on persons,81.4
