TIME,GEO,GEO_LABEL,UNIT,Value
2013,DED5,Leipzig,Million purchasing power standard (PPS),26779
2013,DEE0,Sachsen-Anhalt,Euro per inhabitant,24400
2013,DEE0,Sachsen-Anhalt,Euro per inhabitant in percentage of the EU average,91
2013,DEE0,Sachsen-Anhalt,Purchasing power standard (PPS) per inhabitant,23200
2013,DEE0,Sachsen-Anhalt,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,87
2013,DEE0,Sachsen-Anhalt,Million euro,54913
2013,DEE0,Sachsen-Anhalt,Million purchasing power standard (PPS),52139
2013,DEF0,Schleswig-Holstein,Euro per inhabitant,29000
2013,DEF0,Schleswig-Holstein,Euro per inhabitant in percentage of the EU average,109
2013,DEF0,Schleswig-Holstein,Purchasing power standard (PPS) per inhabitant,27600
2013,DEF0,Schleswig-Holstein,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,103
2013,DEF0,Schleswig-Holstein,Million euro,81619
2013,DEF0,Schleswig-Holstein,Million purchasing power standard (PPS),77495
2013,DEG0,Th�ringen,Euro per inhabitant,24400
2013,DEG0,Th�ringen,Euro per inhabitant in percentage of the EU average,91
2013,DEG0,Th�ringen,Purchasing power standard (PPS) per inhabitant,23200
2013,DEG0,Th�ringen,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,87
2013,DEG0,Th�ringen,Million euro,52805
2013,DEG0,Th�ringen,Million purchasing power standard (PPS),50137
2013,EE00,Eesti,Euro per inhabitant,14400
2013,EE00,Eesti,Euro per inhabitant in percentage of the EU average,54
2013,EE00,Eesti,Purchasing power standard (PPS) per inhabitant,20000
2013,EE00,Eesti,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,75
2013,EE00,Eesti,Million euro,19015
2013,EE00,Eesti,Million purchasing power standard (PPS),26428
2013,IE01,"Border, Midland and Western",Euro per inhabitant,25800
2013,IE01,"Border, Midland and Western",Euro per inhabitant in percentage of the EU average,97
2013,IE01,"Border, Midland and Western",Purchasing power standard (PPS) per inhabitant,23200
2013,IE01,"Border, Midland and Western",Purchasing power standards (PPS) per inhabitant in percentage of the EU average,87
2013,IE01,"Border, Midland and Western",Million euro,31859
2013,IE01,"Border, Midland and Western",Million purchasing power standard (PPS),28679
2013,IE02,Southern and Eastern,Euro per inhabitant,43800
2013,IE02,Southern and Eastern,Euro per inhabitant in percentage of the EU average,164
2013,IE02,Southern and Eastern,Purchasing power standard (PPS) per inhabitant,39500
2013,IE02,Southern and Eastern,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,148
2013,IE02,Southern and Eastern,Million euro,147588
2013,IE02,Southern and Eastern,Million purchasing power standard (PPS),132857
2013,EL51,"Anatoliki Makedonia, Thraki",Euro per inhabitant,11500
2013,EL51,"Anatoliki Makedonia, Thraki",Euro per inhabitant in percentage of the EU average,43
2013,EL51,"Anatoliki Makedonia, Thraki",Purchasing power standard (PPS) per inhabitant,13800
2013,EL51,"Anatoliki Makedonia, Thraki",Purchasing power standards (PPS) per inhabitant in percentage of the EU average,52
2013,EL51,"Anatoliki Makedonia, Thraki",Million euro,7013
2013,EL51,"Anatoliki Makedonia, Thraki",Million purchasing power standard (PPS),8417
2013,EL52,Kentriki Makedonia,Euro per inhabitant,12800
2013,EL52,Kentriki Makedonia,Euro per inhabitant in percentage of the EU average,48
2013,EL52,Kentriki Makedonia,Purchasing power standard (PPS) per inhabitant,15400
2013,EL52,Kentriki Makedonia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,58
2013,EL52,Kentriki Makedonia,Million euro,24453
2013,EL52,Kentriki Makedonia,Million purchasing power standard (PPS),29349
2013,EL53,Dytiki Makedonia,Euro per inhabitant,15700
2013,EL53,Dytiki Makedonia,Euro per inhabitant in percentage of the EU average,59
2013,EL53,Dytiki Makedonia,Purchasing power standard (PPS) per inhabitant,18800
2013,EL53,Dytiki Makedonia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,70
2013,EL53,Dytiki Makedonia,Million euro,4383
2013,EL53,Dytiki Makedonia,Million purchasing power standard (PPS),5260
2013,EL54,Ipeiros,Euro per inhabitant,11600
2013,EL54,Ipeiros,Euro per inhabitant in percentage of the EU average,43
2013,EL54,Ipeiros,Purchasing power standard (PPS) per inhabitant,13900
2013,EL54,Ipeiros,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,52
2013,EL54,Ipeiros,Million euro,3965
2013,EL54,Ipeiros,Million purchasing power standard (PPS),4758
2013,EL61,Thessalia,Euro per inhabitant,12600
2013,EL61,Thessalia,Euro per inhabitant in percentage of the EU average,47
2013,EL61,Thessalia,Purchasing power standard (PPS) per inhabitant,15100
2013,EL61,Thessalia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,56
2013,EL61,Thessalia,Million euro,9284
2013,EL61,Thessalia,Million purchasing power standard (PPS),11142
2013,EL62,Ionia Nisia,Euro per inhabitant,14700
2013,EL62,Ionia Nisia,Euro per inhabitant in percentage of the EU average,55
2013,EL62,Ionia Nisia,Purchasing power standard (PPS) per inhabitant,17600
2013,EL62,Ionia Nisia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,66
2013,EL62,Ionia Nisia,Million euro,3054
2013,EL62,Ionia Nisia,Million purchasing power standard (PPS),3665
2013,EL63,Dytiki Ellada,Euro per inhabitant,12200
2013,EL63,Dytiki Ellada,Euro per inhabitant in percentage of the EU average,46
2013,EL63,Dytiki Ellada,Purchasing power standard (PPS) per inhabitant,14700
2013,EL63,Dytiki Ellada,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,55
2013,EL63,Dytiki Ellada,Million euro,8318
2013,EL63,Dytiki Ellada,Million purchasing power standard (PPS),9983
2013,EL64,Sterea Ellada,Euro per inhabitant,14900
2013,EL64,Sterea Ellada,Euro per inhabitant in percentage of the EU average,56
2013,EL64,Sterea Ellada,Purchasing power standard (PPS) per inhabitant,17800
2013,EL64,Sterea Ellada,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,67
2013,EL64,Sterea Ellada,Million euro,8315
2013,EL64,Sterea Ellada,Million purchasing power standard (PPS),9980
2013,EL65,Peloponnisos,Euro per inhabitant,13500
2013,EL65,Peloponnisos,Euro per inhabitant in percentage of the EU average,50
2013,EL65,Peloponnisos,Purchasing power standard (PPS) per inhabitant,16200
2013,EL65,Peloponnisos,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,61
2013,EL65,Peloponnisos,Million euro,7910
2013,EL65,Peloponnisos,Million purchasing power standard (PPS),9493
2013,EL30,Attiki,Euro per inhabitant,22200
2013,EL30,Attiki,Euro per inhabitant in percentage of the EU average,83
2013,EL30,Attiki,Purchasing power standard (PPS) per inhabitant,26700
2013,EL30,Attiki,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,100
2013,EL30,Attiki,Million euro,86468
2013,EL30,Attiki,Million purchasing power standard (PPS),103779
2013,EL41,Voreio Aigaio,Euro per inhabitant,12900
2013,EL41,Voreio Aigaio,Euro per inhabitant in percentage of the EU average,48
2013,EL41,Voreio Aigaio,Purchasing power standard (PPS) per inhabitant,15500
2013,EL41,Voreio Aigaio,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,58
2013,EL41,Voreio Aigaio,Million euro,2564
2013,EL41,Voreio Aigaio,Million purchasing power standard (PPS),3077
2013,EL42,Notio Aigaio,Euro per inhabitant,17400
2013,EL42,Notio Aigaio,Euro per inhabitant in percentage of the EU average,65
2013,EL42,Notio Aigaio,Purchasing power standard (PPS) per inhabitant,20900
2013,EL42,Notio Aigaio,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,78
2013,EL42,Notio Aigaio,Million euro,5832
2013,EL42,Notio Aigaio,Million purchasing power standard (PPS),6999
2013,EL43,Kriti,Euro per inhabitant,14000
2013,EL43,Kriti,Euro per inhabitant in percentage of the EU average,52
2013,EL43,Kriti,Purchasing power standard (PPS) per inhabitant,16800
2013,EL43,Kriti,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,63
2013,EL43,Kriti,Million euro,8831
2013,EL43,Kriti,Million purchasing power standard (PPS),10599
2013,ES11,Galicia,Euro per inhabitant,19600
2013,ES11,Galicia,Euro per inhabitant in percentage of the EU average,73
2013,ES11,Galicia,Purchasing power standard (PPS) per inhabitant,21500
2013,ES11,Galicia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,80
2013,ES11,Galicia,Million euro,53899
2013,ES11,Galicia,Million purchasing power standard (PPS),59058
2013,ES12,Principado de Asturias,Euro per inhabitant,19500
2013,ES12,Principado de Asturias,Euro per inhabitant in percentage of the EU average,73
2013,ES12,Principado de Asturias,Purchasing power standard (PPS) per inhabitant,21400
2013,ES12,Principado de Asturias,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,80
2013,ES12,Principado de Asturias,Million euro,20719
2013,ES12,Principado de Asturias,Million purchasing power standard (PPS),22703
2013,ES13,Cantabria,Euro per inhabitant,20000
2013,ES13,Cantabria,Euro per inhabitant in percentage of the EU average,75
2013,ES13,Cantabria,Purchasing power standard (PPS) per inhabitant,21900
2013,ES13,Cantabria,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,82
2013,ES13,Cantabria,Million euro,11757
2013,ES13,Cantabria,Million purchasing power standard (PPS),12882
2013,ES21,Pa�s Vasco,Euro per inhabitant,28800
2013,ES21,Pa�s Vasco,Euro per inhabitant in percentage of the EU average,108
2013,ES21,Pa�s Vasco,Purchasing power standard (PPS) per inhabitant,31600
2013,ES21,Pa�s Vasco,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,118
2013,ES21,Pa�s Vasco,Million euro,62517
2013,ES21,Pa�s Vasco,Million purchasing power standard (PPS),68502
2013,ES22,Comunidad Foral de Navarra,Euro per inhabitant,27400
2013,ES22,Comunidad Foral de Navarra,Euro per inhabitant in percentage of the EU average,103
2013,ES22,Comunidad Foral de Navarra,Purchasing power standard (PPS) per inhabitant,30000
2013,ES22,Comunidad Foral de Navarra,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,112
2013,ES22,Comunidad Foral de Navarra,Million euro,17454
2013,ES22,Comunidad Foral de Navarra,Million purchasing power standard (PPS),19124
2013,ES23,La Rioja,Euro per inhabitant,23900
2013,ES23,La Rioja,Euro per inhabitant in percentage of the EU average,89
2013,ES23,La Rioja,Purchasing power standard (PPS) per inhabitant,26200
2013,ES23,La Rioja,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,98
2013,ES23,La Rioja,Million euro,7577
2013,ES23,La Rioja,Million purchasing power standard (PPS),8302
2013,ES24,Arag�n,Euro per inhabitant,24500
2013,ES24,Arag�n,Euro per inhabitant in percentage of the EU average,92
2013,ES24,Arag�n,Purchasing power standard (PPS) per inhabitant,26800
2013,ES24,Arag�n,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,100
2013,ES24,Arag�n,Million euro,32658
2013,ES24,Arag�n,Million purchasing power standard (PPS),35785
2013,ES30,Comunidad de Madrid,Euro per inhabitant,30300
2013,ES30,Comunidad de Madrid,Euro per inhabitant in percentage of the EU average,113
2013,ES30,Comunidad de Madrid,Purchasing power standard (PPS) per inhabitant,33200
2013,ES30,Comunidad de Madrid,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,124
2013,ES30,Comunidad de Madrid,Million euro,193834
2013,ES30,Comunidad de Madrid,Million purchasing power standard (PPS),212389
2013,ES41,Castilla y Le�n,Euro per inhabitant,20800
2013,ES41,Castilla y Le�n,Euro per inhabitant in percentage of the EU average,78
2013,ES41,Castilla y Le�n,Purchasing power standard (PPS) per inhabitant,22800
2013,ES41,Castilla y Le�n,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,85
2013,ES41,Castilla y Le�n,Million euro,52109
2013,ES41,Castilla y Le�n,Million purchasing power standard (PPS),57098
2013,ES42,Castilla-la Mancha,Euro per inhabitant,17700
2013,ES42,Castilla-la Mancha,Euro per inhabitant in percentage of the EU average,66
2013,ES42,Castilla-la Mancha,Purchasing power standard (PPS) per inhabitant,19400
2013,ES42,Castilla-la Mancha,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,72
2013,ES42,Castilla-la Mancha,Million euro,36837
2013,ES42,Castilla-la Mancha,Million purchasing power standard (PPS),40363
2013,ES43,Extremadura,Euro per inhabitant,15300
2013,ES43,Extremadura,Euro per inhabitant in percentage of the EU average,57
2013,ES43,Extremadura,Purchasing power standard (PPS) per inhabitant,16800
2013,ES43,Extremadura,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,63
2013,ES43,Extremadura,Million euro,16841
2013,ES43,Extremadura,Million purchasing power standard (PPS),18453
2013,ES51,Catalu�a,Euro per inhabitant,26100
2013,ES51,Catalu�a,Euro per inhabitant in percentage of the EU average,98
2013,ES51,Catalu�a,Purchasing power standard (PPS) per inhabitant,28600
2013,ES51,Catalu�a,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,107
2013,ES51,Catalu�a,Million euro,194268
2013,ES51,Catalu�a,Million purchasing power standard (PPS),212865
2013,ES52,Comunidad Valenciana,Euro per inhabitant,19300
2013,ES52,Comunidad Valenciana,Euro per inhabitant in percentage of the EU average,72
2013,ES52,Comunidad Valenciana,Purchasing power standard (PPS) per inhabitant,21200
2013,ES52,Comunidad Valenciana,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,79
2013,ES52,Comunidad Valenciana,Million euro,95884
2013,ES52,Comunidad Valenciana,Million purchasing power standard (PPS),105063
2013,ES53,Illes Balears,Euro per inhabitant,23200
2013,ES53,Illes Balears,Euro per inhabitant in percentage of the EU average,87
2013,ES53,Illes Balears,Purchasing power standard (PPS) per inhabitant,25400
2013,ES53,Illes Balears,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,95
2013,ES53,Illes Balears,Million euro,25838
2013,ES53,Illes Balears,Million purchasing power standard (PPS),28311
2013,ES61,Andaluc�a,Euro per inhabitant,16500
2013,ES61,Andaluc�a,Euro per inhabitant in percentage of the EU average,62
2013,ES61,Andaluc�a,Purchasing power standard (PPS) per inhabitant,18100
2013,ES61,Andaluc�a,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,68
2013,ES61,Andaluc�a,Million euro,138585
2013,ES61,Andaluc�a,Million purchasing power standard (PPS),151851
2013,ES62,Regi�n de Murcia,Euro per inhabitant,18200
2013,ES62,Regi�n de Murcia,Euro per inhabitant in percentage of the EU average,68
2013,ES62,Regi�n de Murcia,Purchasing power standard (PPS) per inhabitant,20000
2013,ES62,Regi�n de Murcia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,75
2013,ES62,Regi�n de Murcia,Million euro,26654
2013,ES62,Regi�n de Murcia,Million purchasing power standard (PPS),29205
2013,ES63,Ciudad Aut�noma de Ceuta (ES),Euro per inhabitant,18500
2013,ES63,Ciudad Aut�noma de Ceuta (ES),Euro per inhabitant in percentage of the EU average,69
2013,ES63,Ciudad Aut�noma de Ceuta (ES),Purchasing power standard (PPS) per inhabitant,20300
2013,ES63,Ciudad Aut�noma de Ceuta (ES),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,76
2013,ES63,Ciudad Aut�noma de Ceuta (ES),Million euro,1567
2013,ES63,Ciudad Aut�noma de Ceuta (ES),Million purchasing power standard (PPS),1718
2013,ES64,Ciudad Aut�noma de Melilla (ES),Euro per inhabitant,16800
2013,ES64,Ciudad Aut�noma de Melilla (ES),Euro per inhabitant in percentage of the EU average,63
2013,ES64,Ciudad Aut�noma de Melilla (ES),Purchasing power standard (PPS) per inhabitant,18400
2013,ES64,Ciudad Aut�noma de Melilla (ES),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,69
2013,ES64,Ciudad Aut�noma de Melilla (ES),Million euro,1402
2013,ES64,Ciudad Aut�noma de Melilla (ES),Million purchasing power standard (PPS),1536
2013,ES70,Canarias (ES),Euro per inhabitant,19000
2013,ES70,Canarias (ES),Euro per inhabitant in percentage of the EU average,71
2013,ES70,Canarias (ES),Purchasing power standard (PPS) per inhabitant,20800
2013,ES70,Canarias (ES),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,78
2013,ES70,Canarias (ES),Million euro,39986
2013,ES70,Canarias (ES),Million purchasing power standard (PPS),43814
