"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","CPI","TOT","AGRWTH","Q","1974-Q1",9.21875,
"NOR","CPI","TOT","AGRWTH","Q","1974-Q2",8.702291,
"NOR","CPI","TOT","AGRWTH","Q","1974-Q3",9.653092,
"NOR","CPI","TOT","AGRWTH","Q","1974-Q4",10.04431,
"NOR","CPI","TOT","AGRWTH","Q","1975-Q1",11.01574,
"NOR","CPI","TOT","AGRWTH","Q","1975-Q2",11.51685,
"NOR","CPI","TOT","AGRWTH","Q","1975-Q3",12.51719,
"NOR","CPI","TOT","AGRWTH","Q","1975-Q4",11.67785,
"NOR","CPI","TOT","AGRWTH","Q","1976-Q1",9.664948,
"NOR","CPI","TOT","AGRWTH","Q","1976-Q2",10.20151,
"NOR","CPI","TOT","AGRWTH","Q","1976-Q3",9.046454,
"NOR","CPI","TOT","AGRWTH","Q","1976-Q4",7.8125,
"NOR","CPI","TOT","AGRWTH","Q","1977-Q1",8.93067,
"NOR","CPI","TOT","AGRWTH","Q","1977-Q2",8.8,
"NOR","CPI","TOT","AGRWTH","Q","1977-Q3",9.192825,
"NOR","CPI","TOT","AGRWTH","Q","1977-Q4",9.476031,
"NOR","CPI","TOT","AGRWTH","Q","1978-Q1",9.061489,
"NOR","CPI","TOT","AGRWTH","Q","1978-Q2",7.878151,
"NOR","CPI","TOT","AGRWTH","Q","1978-Q3",7.700205,
"NOR","CPI","TOT","AGRWTH","Q","1978-Q4",8.044806,
"NOR","CPI","TOT","AGRWTH","Q","1979-Q1",5.161798,
"NOR","CPI","TOT","AGRWTH","Q","1979-Q2",4.746162,
"NOR","CPI","TOT","AGRWTH","Q","1979-Q3",3.879471,
"NOR","CPI","TOT","AGRWTH","Q","1979-Q4",4.282633,
"NOR","CPI","TOT","AGRWTH","Q","1980-Q1",7.742782,
"NOR","CPI","TOT","AGRWTH","Q","1980-Q2",10.24643,
"NOR","CPI","TOT","AGRWTH","Q","1980-Q3",12.29193,
"NOR","CPI","TOT","AGRWTH","Q","1980-Q4",13.11475,
"NOR","CPI","TOT","AGRWTH","Q","1981-Q1",14.73812,
"NOR","CPI","TOT","AGRWTH","Q","1981-Q2",14,
"NOR","CPI","TOT","AGRWTH","Q","1981-Q3",13.56898,
"NOR","CPI","TOT","AGRWTH","Q","1981-Q4",12.37458,
"NOR","CPI","TOT","AGRWTH","Q","1982-Q1",11.8896,
"NOR","CPI","TOT","AGRWTH","Q","1982-Q2",11.04231,
"NOR","CPI","TOT","AGRWTH","Q","1982-Q3",10.84337,
"NOR","CPI","TOT","AGRWTH","Q","1982-Q4",11.60714,
"NOR","CPI","TOT","AGRWTH","Q","1983-Q1",9.772296,
"NOR","CPI","TOT","AGRWTH","Q","1983-Q2",9.107807,
"NOR","CPI","TOT","AGRWTH","Q","1983-Q3",7.789855,
"NOR","CPI","TOT","AGRWTH","Q","1983-Q4",7.288889,
"NOR","CPI","TOT","AGRWTH","Q","1984-Q1",6.309421,
"NOR","CPI","TOT","AGRWTH","Q","1984-Q2",6.473595,
"NOR","CPI","TOT","AGRWTH","Q","1984-Q3",6.134454,
"NOR","CPI","TOT","AGRWTH","Q","1984-Q4",5.965203,
"NOR","CPI","TOT","AGRWTH","Q","1985-Q1",5.691057,
"NOR","CPI","TOT","AGRWTH","Q","1985-Q2",5.76,
"NOR","CPI","TOT","AGRWTH","Q","1985-Q3",5.779889,
"NOR","CPI","TOT","AGRWTH","Q","1985-Q4",5.629398,
"NOR","CPI","TOT","AGRWTH","Q","1986-Q1",5.769231,
"NOR","CPI","TOT","AGRWTH","Q","1986-Q2",6.051437,
"NOR","CPI","TOT","AGRWTH","Q","1986-Q3",8.008982,
"NOR","CPI","TOT","AGRWTH","Q","1986-Q4",8.80829,
"NOR","CPI","TOT","AGRWTH","Q","1987-Q1",9.963636,
"NOR","CPI","TOT","AGRWTH","Q","1987-Q2",9.700428,
"NOR","CPI","TOT","AGRWTH","Q","1987-Q3",7.900208,
"NOR","CPI","TOT","AGRWTH","Q","1987-Q4",7.414966,
"NOR","CPI","TOT","AGRWTH","Q","1988-Q1",7.07672,
"NOR","CPI","TOT","AGRWTH","Q","1988-Q2",7.022107,
"NOR","CPI","TOT","AGRWTH","Q","1988-Q3",6.615286,
"NOR","CPI","TOT","AGRWTH","Q","1988-Q4",6.016466,
"NOR","CPI","TOT","AGRWTH","Q","1989-Q1",4.694256,
"NOR","CPI","TOT","AGRWTH","Q","1989-Q2",4.678007,
"NOR","CPI","TOT","AGRWTH","Q","1989-Q3",4.518072,
"NOR","CPI","TOT","AGRWTH","Q","1989-Q4",4.301075,
"NOR","CPI","TOT","AGRWTH","Q","1990-Q1",4.365782,
"NOR","CPI","TOT","AGRWTH","Q","1990-Q2",3.830528,
"NOR","CPI","TOT","AGRWTH","Q","1990-Q3",3.804034,
"NOR","CPI","TOT","AGRWTH","Q","1990-Q4",4.524628,
"NOR","CPI","TOT","AGRWTH","Q","1991-Q1",3.900509,
"NOR","CPI","TOT","AGRWTH","Q","1991-Q2",3.801006,
"NOR","CPI","TOT","AGRWTH","Q","1991-Q3",3.498057,
"NOR","CPI","TOT","AGRWTH","Q","1991-Q4",2.575342,
"NOR","CPI","TOT","AGRWTH","Q","1992-Q1",2.339499,
"NOR","CPI","TOT","AGRWTH","Q","1992-Q2",2.423263,
"NOR","CPI","TOT","AGRWTH","Q","1992-Q3",2.306867,
"NOR","CPI","TOT","AGRWTH","Q","1992-Q4",2.24359,
"NOR","CPI","TOT","AGRWTH","Q","1993-Q1",2.604997,
"NOR","CPI","TOT","AGRWTH","Q","1993-Q2",2.418507,
"NOR","CPI","TOT","AGRWTH","Q","1993-Q3",2.149974,
"NOR","CPI","TOT","AGRWTH","Q","1993-Q4",1.985371,
"NOR","CPI","TOT","AGRWTH","Q","1994-Q1",1.243523,
"NOR","CPI","TOT","AGRWTH","Q","1994-Q2",0.9753593,
"NOR","CPI","TOT","AGRWTH","Q","1994-Q3",1.540041,
"NOR","CPI","TOT","AGRWTH","Q","1994-Q4",1.741803,
"NOR","CPI","TOT","AGRWTH","Q","1995-Q1",2.661208,
"NOR","CPI","TOT","AGRWTH","Q","1995-Q2",2.694458,
"NOR","CPI","TOT","AGRWTH","Q","1995-Q3",2.325581,
"NOR","CPI","TOT","AGRWTH","Q","1995-Q4",2.165156,
"NOR","CPI","TOT","AGRWTH","Q","1996-Q1",0.8973081,
"NOR","CPI","TOT","AGRWTH","Q","1996-Q2",0.990099,
"NOR","CPI","TOT","AGRWTH","Q","1996-Q3",1.383399,
"NOR","CPI","TOT","AGRWTH","Q","1996-Q4",1.774273,
"NOR","CPI","TOT","AGRWTH","Q","1997-Q1",3.063241,
"NOR","CPI","TOT","AGRWTH","Q","1997-Q2",2.696079,
"NOR","CPI","TOT","AGRWTH","Q","1997-Q3",2.290448,
"NOR","CPI","TOT","AGRWTH","Q","1997-Q4",2.227603,
"NOR","CPI","TOT","AGRWTH","Q","1998-Q1",2.157239,
"NOR","CPI","TOT","AGRWTH","Q","1998-Q2",2.243437,
"NOR","CPI","TOT","AGRWTH","Q","1998-Q3",2.286803,
"NOR","CPI","TOT","AGRWTH","Q","1998-Q4",2.321175,
"NOR","CPI","TOT","AGRWTH","Q","1999-Q1",2.252464,
"NOR","CPI","TOT","AGRWTH","Q","1999-Q2",2.474323,
"NOR","CPI","TOT","AGRWTH","Q","1999-Q3",2.049371,
"NOR","CPI","TOT","AGRWTH","Q","1999-Q4",2.685185,
"NOR","CPI","TOT","AGRWTH","Q","2000-Q1",2.891234,
"NOR","CPI","TOT","AGRWTH","Q","2000-Q2",2.915718,
"NOR","CPI","TOT","AGRWTH","Q","2000-Q3",3.423095,
"NOR","CPI","TOT","AGRWTH","Q","2000-Q4",3.110911,
"NOR","CPI","TOT","AGRWTH","Q","2001-Q1",3.52364,
"NOR","CPI","TOT","AGRWTH","Q","2001-Q2",3.939796,
"NOR","CPI","TOT","AGRWTH","Q","2001-Q3",2.559576,
"NOR","CPI","TOT","AGRWTH","Q","2001-Q4",2.011369,
"NOR","CPI","TOT","AGRWTH","Q","2002-Q1",1.034037,
"NOR","CPI","TOT","AGRWTH","Q","2002-Q2",0.4684838,
"NOR","CPI","TOT","AGRWTH","Q","2002-Q3",1.419966,
"NOR","CPI","TOT","AGRWTH","Q","2002-Q4",2.22889,
"NOR","CPI","TOT","AGRWTH","Q","2003-Q1",4.605544,
"NOR","CPI","TOT","AGRWTH","Q","2003-Q2",2.246715,
"NOR","CPI","TOT","AGRWTH","Q","2003-Q3",1.909207,
"NOR","CPI","TOT","AGRWTH","Q","2003-Q4",1.215933,
"NOR","CPI","TOT","AGRWTH","Q","2004-Q1",-1.426824,
"NOR","CPI","TOT","AGRWTH","Q","2004-Q2",0.8291874,
"NOR","CPI","TOT","AGRWTH","Q","2004-Q3",1.207327,
"NOR","CPI","TOT","AGRWTH","Q","2004-Q4",1.242751,
"NOR","CPI","TOT","AGRWTH","Q","2005-Q1",0.9925559,
"NOR","CPI","TOT","AGRWTH","Q","2005-Q2",1.521382,
"NOR","CPI","TOT","AGRWTH","Q","2005-Q3",1.768819,
"NOR","CPI","TOT","AGRWTH","Q","2005-Q4",1.841244,
"NOR","CPI","TOT","AGRWTH","Q","2006-Q1",2.252252,
"NOR","CPI","TOT","AGRWTH","Q","2006-Q2",2.389632,
"NOR","CPI","TOT","AGRWTH","Q","2006-Q3",2.22312,
"NOR","CPI","TOT","AGRWTH","Q","2006-Q4",2.450783,
"NOR","CPI","TOT","AGRWTH","Q","2007-Q1",1.001201,
"NOR","CPI","TOT","AGRWTH","Q","2007-Q2",0.3164557,
"NOR","CPI","TOT","AGRWTH","Q","2007-Q3",0.1581653,
"NOR","CPI","TOT","AGRWTH","Q","2007-Q4",1.372549,
"NOR","CPI","TOT","AGRWTH","Q","2008-Q1",3.528945,
"NOR","CPI","TOT","AGRWTH","Q","2008-Q2",3.233438,
"NOR","CPI","TOT","AGRWTH","Q","2008-Q3",4.697987,
"NOR","CPI","TOT","AGRWTH","Q","2008-Q4",3.558994,
"NOR","CPI","TOT","AGRWTH","Q","2009-Q1",2.451168,
"NOR","CPI","TOT","AGRWTH","Q","2009-Q2",3.132162,
"NOR","CPI","TOT","AGRWTH","Q","2009-Q3",1.809955,
"NOR","CPI","TOT","AGRWTH","Q","2009-Q4",1.419499,
"NOR","CPI","TOT","AGRWTH","Q","2010-Q1",2.953271,
"NOR","CPI","TOT","AGRWTH","Q","2010-Q2",2.592592,
"NOR","CPI","TOT","AGRWTH","Q","2010-Q3",1.851852,
"NOR","CPI","TOT","AGRWTH","Q","2010-Q4",2.28361,
"NOR","CPI","TOT","AGRWTH","Q","2011-Q1",1.379811,
"NOR","CPI","TOT","AGRWTH","Q","2011-Q2",1.444043,
"NOR","CPI","TOT","AGRWTH","Q","2011-Q3",1.490909,
"NOR","CPI","TOT","AGRWTH","Q","2011-Q4",0.8282319,
"NOR","CPI","TOT","AGRWTH","Q","2012-Q1",0.8237822,
"NOR","CPI","TOT","AGRWTH","Q","2012-Q2",0.3914591,
"NOR","CPI","TOT","AGRWTH","Q","2012-Q3",0.3582945,
"NOR","CPI","TOT","AGRWTH","Q","2012-Q4",1.214286,
"NOR","CPI","TOT","AGRWTH","Q","2013-Q1",1.243339,
"NOR","CPI","TOT","AGRWTH","Q","2013-Q2",1.949663,
"NOR","CPI","TOT","AGRWTH","Q","2013-Q3",2.998929,
"NOR","CPI","TOT","AGRWTH","Q","2013-Q4",2.293578,
"NOR","CPI","TOT","AGRWTH","Q","2014-Q1",2.105263,
"NOR","CPI","TOT","AGRWTH","Q","2014-Q2",1.877608,
"NOR","CPI","TOT","AGRWTH","Q","2014-Q3",2.149047,
"NOR","CPI","TOT","AGRWTH","Q","2014-Q4",2.035185,
"NOR","CPI","TOT","AGRWTH","Q","2015-Q1",1.958763,
"NOR","CPI","TOT","AGRWTH","Q","2015-Q2",2.21843,
"NOR","CPI","TOT","AGRWTH","Q","2015-Q3",2.002036,
"NOR","CPI","TOT","AGRWTH","Q","2015-Q4",2.50169,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q1",3.168183,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q2",3.472454,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q3",3.992016,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q4",3.562005,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q1",2.580856,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q2",2.097451,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q3",1.503519,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q4",1.33758,
"POL","CPI","TOT","AGRWTH","Q","1990-Q1",1088.889,
"POL","CPI","TOT","AGRWTH","Q","1990-Q2",1043.478,
"POL","CPI","TOT","AGRWTH","Q","1990-Q3",683.7838,
"POL","CPI","TOT","AGRWTH","Q","1990-Q4",285.0575,
"POL","CPI","TOT","AGRWTH","Q","1991-Q1",97.66355,
"POL","CPI","TOT","AGRWTH","Q","1991-Q2",79.46768,
"POL","CPI","TOT","AGRWTH","Q","1991-Q3",72.75862,
"POL","CPI","TOT","AGRWTH","Q","1991-Q4",64.77612,
"POL","CPI","TOT","AGRWTH","Q","1992-Q1",47.51773,
"POL","CPI","TOT","AGRWTH","Q","1992-Q2",44.49152,
"POL","CPI","TOT","AGRWTH","Q","1992-Q3",46.30738,
"POL","CPI","TOT","AGRWTH","Q","1992-Q4",46.19565,
"POL","CPI","TOT","AGRWTH","Q","1993-Q1",41.66667,
"POL","CPI","TOT","AGRWTH","Q","1993-Q2",38.26979,
"POL","CPI","TOT","AGRWTH","Q","1993-Q3",35.19782,
"POL","CPI","TOT","AGRWTH","Q","1993-Q4",33.82899,
"POL","CPI","TOT","AGRWTH","Q","1994-Q1",32.46606,
"POL","CPI","TOT","AGRWTH","Q","1994-Q2",32.34359,
"POL","CPI","TOT","AGRWTH","Q","1994-Q3",33.90515,
"POL","CPI","TOT","AGRWTH","Q","1994-Q4",33.14815,
"POL","CPI","TOT","AGRWTH","Q","1995-Q1",32.79248,
"POL","CPI","TOT","AGRWTH","Q","1995-Q2",31.8109,
"POL","CPI","TOT","AGRWTH","Q","1995-Q3",25.92314,
"POL","CPI","TOT","AGRWTH","Q","1995-Q4",22.53129,
"POL","CPI","TOT","AGRWTH","Q","1996-Q1",20.57878,
"POL","CPI","TOT","AGRWTH","Q","1996-Q2",19.69605,
"POL","CPI","TOT","AGRWTH","Q","1996-Q3",20.16756,
"POL","CPI","TOT","AGRWTH","Q","1996-Q4",18.84222,
"POL","CPI","TOT","AGRWTH","Q","1997-Q1",17.49333,
"POL","CPI","TOT","AGRWTH","Q","1997-Q2",14.93144,
"POL","CPI","TOT","AGRWTH","Q","1997-Q3",14.34263,
"POL","CPI","TOT","AGRWTH","Q","1997-Q4",13.13276,
"POL","CPI","TOT","AGRWTH","Q","1998-Q1",13.5724,
"POL","CPI","TOT","AGRWTH","Q","1998-Q2",12.81485,
"POL","CPI","TOT","AGRWTH","Q","1998-Q3",11.06272,
"POL","CPI","TOT","AGRWTH","Q","1998-Q4",9.117771,
"POL","CPI","TOT","AGRWTH","Q","1999-Q1",6.035172,
"POL","CPI","TOT","AGRWTH","Q","1999-Q2",6.188797,
"POL","CPI","TOT","AGRWTH","Q","1999-Q3",7.254902,
"POL","CPI","TOT","AGRWTH","Q","1999-Q4",9.090909,
"POL","CPI","TOT","AGRWTH","Q","2000-Q1",10.06408,
"POL","CPI","TOT","AGRWTH","Q","2000-Q2",9.885651,
"POL","CPI","TOT","AGRWTH","Q","2000-Q3",10.60329,
"POL","CPI","TOT","AGRWTH","Q","2000-Q4",9.078014,
"POL","CPI","TOT","AGRWTH","Q","2001-Q1",6.678082,
"POL","CPI","TOT","AGRWTH","Q","2001-Q2",6.512252,
"POL","CPI","TOT","AGRWTH","Q","2001-Q3",4.826446,
"POL","CPI","TOT","AGRWTH","Q","2001-Q4",3.706112,
"POL","CPI","TOT","AGRWTH","Q","2002-Q1",3.563403,
"POL","CPI","TOT","AGRWTH","Q","2002-Q2",2.048534,
"POL","CPI","TOT","AGRWTH","Q","2002-Q3",1.166824,
"POL","CPI","TOT","AGRWTH","Q","2002-Q4",0.8777429,
"POL","CPI","TOT","AGRWTH","Q","2003-Q1",0.3099814,
"POL","CPI","TOT","AGRWTH","Q","2003-Q2",0.3088326,
"POL","CPI","TOT","AGRWTH","Q","2003-Q3",0.7169576,
"POL","CPI","TOT","AGRWTH","Q","2003-Q4",1.398384,
"POL","CPI","TOT","AGRWTH","Q","2004-Q1",1.57602,
"POL","CPI","TOT","AGRWTH","Q","2004-Q2",3.232759,
"POL","CPI","TOT","AGRWTH","Q","2004-Q3",4.425874,
"POL","CPI","TOT","AGRWTH","Q","2004-Q4",4.29053,
"POL","CPI","TOT","AGRWTH","Q","2005-Q1",3.742014,
"POL","CPI","TOT","AGRWTH","Q","2005-Q2",2.296451,
"POL","CPI","TOT","AGRWTH","Q","2005-Q3",1.541197,
"POL","CPI","TOT","AGRWTH","Q","2005-Q4",1.204819,
"POL","CPI","TOT","AGRWTH","Q","2006-Q1",0.9729411,
"POL","CPI","TOT","AGRWTH","Q","2006-Q2",1.227742,
"POL","CPI","TOT","AGRWTH","Q","2006-Q3",1.68375,
"POL","CPI","TOT","AGRWTH","Q","2006-Q4",1.253118,
"POL","CPI","TOT","AGRWTH","Q","2007-Q1",2.016807,
"POL","CPI","TOT","AGRWTH","Q","2007-Q2",2.433333,
"POL","CPI","TOT","AGRWTH","Q","2007-Q3",1.960133,
"POL","CPI","TOT","AGRWTH","Q","2007-Q4",3.41852,
"POL","CPI","TOT","AGRWTH","Q","2008-Q1",4.184514,
"POL","CPI","TOT","AGRWTH","Q","2008-Q2",4.262935,
"POL","CPI","TOT","AGRWTH","Q","2008-Q3",4.626915,
"POL","CPI","TOT","AGRWTH","Q","2008-Q4",3.594352,
"POL","CPI","TOT","AGRWTH","Q","2009-Q1",3.447185,
"POL","CPI","TOT","AGRWTH","Q","2009-Q2",4.088639,
"POL","CPI","TOT","AGRWTH","Q","2009-Q3",4.01744,
"POL","CPI","TOT","AGRWTH","Q","2009-Q4",3.624535,
"POL","CPI","TOT","AGRWTH","Q","2010-Q1",3.210027,
"POL","CPI","TOT","AGRWTH","Q","2010-Q2",2.188905,
"POL","CPI","TOT","AGRWTH","Q","2010-Q3",2.035928,
"POL","CPI","TOT","AGRWTH","Q","2010-Q4",2.899851,
"POL","CPI","TOT","AGRWTH","Q","2011-Q1",3.969194,
"POL","CPI","TOT","AGRWTH","Q","2011-Q2",4.489437,
"POL","CPI","TOT","AGRWTH","Q","2011-Q3",4.078639,
"POL","CPI","TOT","AGRWTH","Q","2011-Q4",4.416037,
"POL","CPI","TOT","AGRWTH","Q","2012-Q1",4.045584,
"POL","CPI","TOT","AGRWTH","Q","2012-Q2",3.79107,
"POL","CPI","TOT","AGRWTH","Q","2012-Q3",3.665069,
"POL","CPI","TOT","AGRWTH","Q","2012-Q4",2.754591,
"POL","CPI","TOT","AGRWTH","Q","2013-Q1",1.341731,
"POL","CPI","TOT","AGRWTH","Q","2013-Q2",0.5952381,
"POL","CPI","TOT","AGRWTH","Q","2013-Q3",1.223824,
"POL","CPI","TOT","AGRWTH","Q","2013-Q4",0.8123477,
"POL","CPI","TOT","AGRWTH","Q","2014-Q1",0.7565523,
"POL","CPI","TOT","AGRWTH","Q","2014-Q2",0.3227542,
"POL","CPI","TOT","AGRWTH","Q","2014-Q3",-0.2418055,
"POL","CPI","TOT","AGRWTH","Q","2014-Q4",-0.6177813,
"POL","CPI","TOT","AGRWTH","Q","2015-Q1",-1.206758,
"POL","CPI","TOT","AGRWTH","Q","2015-Q2",-0.7506703,
"POL","CPI","TOT","AGRWTH","Q","2015-Q3",-0.7541072,
"POL","CPI","TOT","AGRWTH","Q","2015-Q4",-0.7837838,
"POL","CPI","TOT","AGRWTH","Q","2016-Q1",-1.004343,
"POL","CPI","TOT","AGRWTH","Q","2016-Q2",-1.026472,
"POL","CPI","TOT","AGRWTH","Q","2016-Q3",-0.8683854,
"POL","CPI","TOT","AGRWTH","Q","2016-Q4",0.2451648,
"POL","CPI","TOT","AGRWTH","Q","2017-Q1",2.029065,
"POL","CPI","TOT","AGRWTH","Q","2017-Q2",1.883188,
"POL","CPI","TOT","AGRWTH","Q","2017-Q3",1.998358,
"POL","CPI","TOT","AGRWTH","Q","2017-Q4",2.391304,
"PRT","CPI","TOT","AGRWTH","Q","1956-Q1",3.858839,
"PRT","CPI","TOT","AGRWTH","Q","1956-Q2",4.483105,
"PRT","CPI","TOT","AGRWTH","Q","1956-Q3",2.563249,
"PRT","CPI","TOT","AGRWTH","Q","1956-Q4",1.934236,
"PRT","CPI","TOT","AGRWTH","Q","1957-Q1",1.016196,
"PRT","CPI","TOT","AGRWTH","Q","1957-Q2",-0.09606148,
"PRT","CPI","TOT","AGRWTH","Q","1957-Q3",2.564103,
"PRT","CPI","TOT","AGRWTH","Q","1957-Q4",2.213789,
"PRT","CPI","TOT","AGRWTH","Q","1958-Q1",0.9745363,
"PRT","CPI","TOT","AGRWTH","Q","1958-Q2",2.660256,
"PRT","CPI","TOT","AGRWTH","Q","1958-Q3",1.677215,
"PRT","CPI","TOT","AGRWTH","Q","1958-Q4",1.113861,
"PRT","CPI","TOT","AGRWTH","Q","1959-Q1",1.961395,
"PRT","CPI","TOT","AGRWTH","Q","1959-Q2",-0.4995317,
"PRT","CPI","TOT","AGRWTH","Q","1959-Q3",0.8092126,
"PRT","CPI","TOT","AGRWTH","Q","1959-Q4",1.897185,
"PRT","CPI","TOT","AGRWTH","Q","1960-Q1",3.267176,
"PRT","CPI","TOT","AGRWTH","Q","1960-Q2",4.392846,
"PRT","CPI","TOT","AGRWTH","Q","1960-Q3",2.716888,
"PRT","CPI","TOT","AGRWTH","Q","1960-Q4",1.861862,
"PRT","CPI","TOT","AGRWTH","Q","1961-Q1",-0.2069781,
"PRT","CPI","TOT","AGRWTH","Q","1961-Q2",1.021942,
"PRT","CPI","TOT","AGRWTH","Q","1961-Q3",2.885482,
"PRT","CPI","TOT","AGRWTH","Q","1961-Q4",2.505896,
"PRT","CPI","TOT","AGRWTH","Q","1962-Q1",2.992593,
"PRT","CPI","TOT","AGRWTH","Q","1962-Q2",3.302588,
"PRT","CPI","TOT","AGRWTH","Q","1962-Q3",2.015776,
"PRT","CPI","TOT","AGRWTH","Q","1962-Q4",2.358355,
"PRT","CPI","TOT","AGRWTH","Q","1963-Q1",3.020714,
"PRT","CPI","TOT","AGRWTH","Q","1963-Q2",2.246544,
"PRT","CPI","TOT","AGRWTH","Q","1963-Q3",0.6300114,
"PRT","CPI","TOT","AGRWTH","Q","1963-Q4",2.191627,
"PRT","CPI","TOT","AGRWTH","Q","1964-Q1",1.982686,
"PRT","CPI","TOT","AGRWTH","Q","1964-Q2",3.521127,
"PRT","CPI","TOT","AGRWTH","Q","1964-Q3",5.122368,
"PRT","CPI","TOT","AGRWTH","Q","1964-Q4",3.189442,
"PRT","CPI","TOT","AGRWTH","Q","1965-Q1",3.368017,
"PRT","CPI","TOT","AGRWTH","Q","1965-Q2",3.210884,
"PRT","CPI","TOT","AGRWTH","Q","1965-Q3",3.22144,
"PRT","CPI","TOT","AGRWTH","Q","1965-Q4",3.890221,
"PRT","CPI","TOT","AGRWTH","Q","1966-Q1",6.039735,
"PRT","CPI","TOT","AGRWTH","Q","1966-Q2",4.692855,
"PRT","CPI","TOT","AGRWTH","Q","1966-Q3",4.432206,
"PRT","CPI","TOT","AGRWTH","Q","1966-Q4",5.001282,
"PRT","CPI","TOT","AGRWTH","Q","1967-Q1",3.522358,
"PRT","CPI","TOT","AGRWTH","Q","1967-Q2",4.004029,
"PRT","CPI","TOT","AGRWTH","Q","1967-Q3",6.705173,
"PRT","CPI","TOT","AGRWTH","Q","1967-Q4",7.816317,
"PRT","CPI","TOT","AGRWTH","Q","1968-Q1",7.818533,
"PRT","CPI","TOT","AGRWTH","Q","1968-Q2",7.457627,
"PRT","CPI","TOT","AGRWTH","Q","1968-Q3",5.036479,
"PRT","CPI","TOT","AGRWTH","Q","1968-Q4",4.168555,
"PRT","CPI","TOT","AGRWTH","Q","1969-Q1",6.736795,
"PRT","CPI","TOT","AGRWTH","Q","1969-Q2",8.945471,
"PRT","CPI","TOT","AGRWTH","Q","1969-Q3",8.760923,
"PRT","CPI","TOT","AGRWTH","Q","1969-Q4",10.63506,
"PRT","CPI","TOT","AGRWTH","Q","1970-Q1",7.779408,
"PRT","CPI","TOT","AGRWTH","Q","1970-Q2",6.059979,
"PRT","CPI","TOT","AGRWTH","Q","1970-Q3",7.251751,
"PRT","CPI","TOT","AGRWTH","Q","1970-Q4",4.540987,
"PRT","CPI","TOT","AGRWTH","Q","1971-Q1",7.315175,
"PRT","CPI","TOT","AGRWTH","Q","1971-Q2",11.54446,
"PRT","CPI","TOT","AGRWTH","Q","1971-Q3",12.73531,
"PRT","CPI","TOT","AGRWTH","Q","1971-Q4",16.03987,
"PRT","CPI","TOT","AGRWTH","Q","1972-Q1",14.17694,
"PRT","CPI","TOT","AGRWTH","Q","1972-Q2",12.32518,
"PRT","CPI","TOT","AGRWTH","Q","1972-Q3",9.712047,
"PRT","CPI","TOT","AGRWTH","Q","1972-Q4",6.887053,
"PRT","CPI","TOT","AGRWTH","Q","1973-Q1",9.844395,
"PRT","CPI","TOT","AGRWTH","Q","1973-Q2",10.39689,
"PRT","CPI","TOT","AGRWTH","Q","1973-Q3",13.6046,
"PRT","CPI","TOT","AGRWTH","Q","1973-Q4",17.85931,
"PRT","CPI","TOT","AGRWTH","Q","1974-Q1",23.80517,
"PRT","CPI","TOT","AGRWTH","Q","1974-Q2",25.90144,
"PRT","CPI","TOT","AGRWTH","Q","1974-Q3",28.66934,
"PRT","CPI","TOT","AGRWTH","Q","1974-Q4",22.09797,
"PRT","CPI","TOT","AGRWTH","Q","1975-Q1",16.49298,
"PRT","CPI","TOT","AGRWTH","Q","1975-Q2",15.20522,
"PRT","CPI","TOT","AGRWTH","Q","1975-Q3",13.03578,
"PRT","CPI","TOT","AGRWTH","Q","1975-Q4",16.44935,
"PRT","CPI","TOT","AGRWTH","Q","1976-Q1",20.99237,
"PRT","CPI","TOT","AGRWTH","Q","1976-Q2",11.54424,
"PRT","CPI","TOT","AGRWTH","Q","1976-Q3",23.09843,
"PRT","CPI","TOT","AGRWTH","Q","1976-Q4",28.32687,
"PRT","CPI","TOT","AGRWTH","Q","1977-Q1",26.20194,
"PRT","CPI","TOT","AGRWTH","Q","1977-Q2",46.23923,
"PRT","CPI","TOT","AGRWTH","Q","1977-Q3",29.52552,
"PRT","CPI","TOT","AGRWTH","Q","1977-Q4",24.17573,
"PRT","CPI","TOT","AGRWTH","Q","1978-Q1",21.01608,
"PRT","CPI","TOT","AGRWTH","Q","1978-Q2",18.2921,
"PRT","CPI","TOT","AGRWTH","Q","1978-Q3",21.19772,
"PRT","CPI","TOT","AGRWTH","Q","1978-Q4",23.52234,
"PRT","CPI","TOT","AGRWTH","Q","1979-Q1",22.83809,
"PRT","CPI","TOT","AGRWTH","Q","1979-Q2",21.6824,
"PRT","CPI","TOT","AGRWTH","Q","1979-Q3",21.7549,
"PRT","CPI","TOT","AGRWTH","Q","1979-Q4",21.43784,
"PRT","CPI","TOT","AGRWTH","Q","1980-Q1",21.16857,
"PRT","CPI","TOT","AGRWTH","Q","1980-Q2",16.35863,
"PRT","CPI","TOT","AGRWTH","Q","1980-Q3",14.90458,
"PRT","CPI","TOT","AGRWTH","Q","1980-Q4",11.7867,
"PRT","CPI","TOT","AGRWTH","Q","1981-Q1",14.59473,
