Entity,Code,Year,"Military expenditure (1914-2007, real prices) (Correlates of War: National Material Capabilities (v4.0)) (US-$)"
Belize,BLZ,1985,4909966.457
Belize,BLZ,1986,4907791.096
Belize,BLZ,1987,15478290.2
Belize,BLZ,1988,11838244.6
Belize,BLZ,1989,12641506.450000001
Belize,BLZ,1990,11872026.36
Belize,BLZ,1991,9494492.754
Belize,BLZ,1993,7820636.678
Belize,BLZ,1994,12207480.69
Belize,BLZ,1995,14133961.76
Belize,BLZ,1996,16014993.479999999
Belize,BLZ,1997,16795795.41
Belize,BLZ,1998,17653182.86
Belize,BLZ,1999,17386411.89
Belize,BLZ,2000,18000000
Belize,BLZ,2001,17600238.81
Belize,BLZ,2002,13481420.51
Belize,BLZ,2003,14161286.6
Belize,BLZ,2004,14701974.87
Belize,BLZ,2005,14243287.31
Belize,BLZ,2006,15547094.19
Belize,BLZ,2007,15143003.9
Benin,BEN,1961,9013924.730999999
Benin,BEN,1962,12143888.76
Benin,BEN,1963,14028585.41
Benin,BEN,1964,16342337.51
Benin,BEN,1965,17652331.020000003
Benin,BEN,1966,15526309.93
Benin,BEN,1967,16762829.209999999
Benin,BEN,1968,16080290.35
Benin,BEN,1969,16862377.08
Benin,BEN,1970,15526401.49
Benin,BEN,1971,16046198.41
Benin,BEN,1972,17286067.650000002
Benin,BEN,1973,19222698.18
Benin,BEN,1974,18318250.87
Benin,BEN,1975,20603064.41
Benin,BEN,1976,18219782.35
Benin,BEN,1977,25422254.130000003
Benin,BEN,1978,25965228.19
Benin,BEN,1979,34196266.27
Benin,BEN,1980,42439612.44
Benin,BEN,1981,40506183.019999996
Benin,BEN,1982,38140112.56
Benin,BEN,1983,38223487.68
Benin,BEN,1984,31396333.689999998
Benin,BEN,1985,29328179.59
Benin,BEN,1986,42066780.82
Benin,BEN,1987,42227565.04
Benin,BEN,1988,50682484.669999994
Benin,BEN,1989,41968783.97
Benin,BEN,1990,42584762.32
Benin,BEN,1991,24294033.33
Benin,BEN,1992,31563100.470000003
Benin,BEN,1994,22195419.430000003
Benin,BEN,1995,26093467.87
Benin,BEN,1996,28826988.270000003
Benin,BEN,1997,28342904.76
Benin,BEN,1998,34267943.19
Benin,BEN,1999,34772823.78
Benin,BEN,2000,37000000
Benin,BEN,2001,40089432.84
Benin,BEN,2002,47184971.78
Benin,BEN,2003,56645146.410000004
Benin,BEN,2004,62483393.18
Benin,BEN,2005,62314382
Benin,BEN,2006,42322645.29
Benin,BEN,2007,46270289.71
Bhutan,BTN,1998,19730027.900000002
Bhutan,BTN,1999,20454602.22
Bhutan,BTN,2000,21000000
Bhutan,BTN,2001,18578029.849999998
Bhutan,BTN,2002,19259172.15
Bhutan,BTN,2003,20769887.02
Bolivia,BOL,1914,30801806.82
Bolivia,BOL,1915,38662396.849999994
Bolivia,BOL,1916,18642555.87
Bolivia,BOL,1918,23062897.959999997
Bolivia,BOL,1919,21443681.209999997
Bolivia,BOL,1920,15137035.799999999
Bolivia,BOL,1921,13706978.520000001
Bolivia,BOL,1922,12355481.9
Bolivia,BOL,1923,14812698.19
Bolivia,BOL,1924,20005510.18
Bolivia,BOL,1925,20841005
Bolivia,BOL,1926,28155804.779999997
Bolivia,BOL,1927,32714219.389999997
Bolivia,BOL,1928,31728230.77
Bolivia,BOL,1929,27627535.349999998
Bolivia,BOL,1930,26884641.51
Bolivia,BOL,1931,31357644.44
Bolivia,BOL,1932,31530361.59
Bolivia,BOL,1933,170453756.5
Bolivia,BOL,1934,283455631
Bolivia,BOL,1935,401271352.7
Bolivia,BOL,1936,43153269.66
Bolivia,BOL,1937,24085871.7
Bolivia,BOL,1938,43388573.37
Bolivia,BOL,1939,30158742.54
Bolivia,BOL,1941,31529536.87
Bolivia,BOL,1942,53189171.82
Bolivia,BOL,1943,44725825.33
Bolivia,BOL,1946,49697786.56999999
Bolivia,BOL,1947,29490564.78
Bolivia,BOL,1948,39054304.41
Bolivia,BOL,1950,79358854.55
Bolivia,BOL,1952,106697692.1
Bolivia,BOL,1953,151534312
Bolivia,BOL,1954,4827763.399
Bolivia,BOL,1955,5804927.3780000005
Bolivia,BOL,1956,6372049.72
Bolivia,BOL,1957,9863239.327
Bolivia,BOL,1958,10732407.059999999
Bolivia,BOL,1959,14026750
Bolivia,BOL,1960,19273195.650000002
Bolivia,BOL,1961,22578838.71
Bolivia,BOL,1962,23495884.290000003
Bolivia,BOL,1963,52180543.39
Bolivia,BOL,1964,55160961.349999994
Bolivia,BOL,1965,65612720.31999999
Bolivia,BOL,1966,62731231.93
Bolivia,BOL,1967,62346469.43
Bolivia,BOL,1968,56132161.419999994
Bolivia,BOL,1969,59884900.650000006
Bolivia,BOL,1970,68961512.94
Bolivia,BOL,1971,53556880.949999996
Bolivia,BOL,1972,67069155.72
Bolivia,BOL,1973,64977258.92
Bolivia,BOL,1974,112277752.60000001
Bolivia,BOL,1975,151063026.1
Bolivia,BOL,1976,164002796.29999998
Bolivia,BOL,1977,160097979.5
Bolivia,BOL,1978,175976383
Bolivia,BOL,1979,207142877.2
Bolivia,BOL,1980,258320694.9
Bolivia,BOL,1981,313934732.7
Bolivia,BOL,1982,329099907
Bolivia,BOL,1983,301006907.59999996
Bolivia,BOL,1984,339643462.2
Bolivia,BOL,1985,184781837.9
Bolivia,BOL,1986,131683046.20000002
Bolivia,BOL,1987,249676306.60000002
Bolivia,BOL,1988,217276710.2
Bolivia,BOL,1989,228322902.6
Bolivia,BOL,1990,229409739.1
Bolivia,BOL,1991,145835408.7
Bolivia,BOL,1992,135767748.3
Bolivia,BOL,1993,142811626.3
Bolivia,BOL,1994,160916790.9
Bolivia,BOL,1995,158735262.9
Bolivia,BOL,1996,169758930.9
Bolivia,BOL,1997,162709268
Bolivia,BOL,1998,217030306.9
Bolivia,BOL,1999,152386786.6
Bolivia,BOL,2000,128000000
Bolivia,BOL,2001,132001791
Bolivia,BOL,2002,139628998.1
Bolivia,BOL,2003,142556951.8
Bolivia,BOL,2004,135993267.5
Bolivia,BOL,2005,130860202.2
Bolivia,BOL,2006,134741483
Bolivia,BOL,2007,136287035.1
Bosnia and Herzegovina,BIH,1992,986346889.6
Bosnia and Herzegovina,BIH,1993,992880830.4
Bosnia and Herzegovina,BIH,1994,1016550210
Bosnia and Herzegovina,BIH,1995,652336696.8000001
Bosnia and Herzegovina,BIH,1996,272254889.2
Bosnia and Herzegovina,BIH,1997,343264068.7
Bosnia and Herzegovina,BIH,1998,420561121
Bosnia and Herzegovina,BIH,1999,373296490.6
Bosnia and Herzegovina,BIH,2000,164000000
Bosnia and Herzegovina,BIH,2001,137868537.29999998
Bosnia and Herzegovina,BIH,2002,178147342.4
Bosnia and Herzegovina,BIH,2003,146333294.9
Bosnia and Herzegovina,BIH,2004,187450179.5
Bosnia and Herzegovina,BIH,2005,155785955
Bosnia and Herzegovina,BIH,2006,154607214.4
Bosnia and Herzegovina,BIH,2007,164890487
Botswana,BWA,1977,6991178.145
Botswana,BWA,1978,15245478.719999999
Botswana,BWA,1979,26150085.97
Botswana,BWA,1980,68272420.01
Botswana,BWA,1981,52320486.4
Botswana,BWA,1982,42907626.629999995
Botswana,BWA,1983,39752427.18
Botswana,BWA,1984,32478456.82
Botswana,BWA,1985,29027744.58
Botswana,BWA,1986,31676285.96
Botswana,BWA,1987,37273691.769999996
Botswana,BWA,1988,50338964.18
Botswana,BWA,1989,139908664.4
Botswana,BWA,1990,160591232.6
Botswana,BWA,1991,72395507.25
Botswana,BWA,1993,188148650.5
Botswana,BWA,1994,259686407.4
Botswana,BWA,1995,244626261.3
Botswana,BWA,1996,249833898.3
Botswana,BWA,1997,252986668.4
Botswana,BWA,1998,271028278
Botswana,BWA,1999,264887098.79999998
Botswana,BWA,2000,275000000
Botswana,BWA,2001,198491582.1
Botswana,BWA,2002,220517521.2
Botswana,BWA,2003,304939704.90000004
Botswana,BWA,2004,286688509.9
Botswana,BWA,2005,271512664.40000004
Botswana,BWA,2006,249617234.5
Botswana,BWA,2007,266685124.3
Brazil,BRA,1914,392154725.6
Brazil,BRA,1915,421430442.5
Brazil,BRA,1916,363735708.09999996
Brazil,BRA,1917,298559996.6
Brazil,BRA,1918,301019363.5
Brazil,BRA,1919,315097802.7
Brazil,BRA,1920,65457452.120000005
Brazil,BRA,1921,376813956.1
Brazil,BRA,1922,525984466.40000004
Brazil,BRA,1923,363644326
Brazil,BRA,1924,242759652.70000002
Brazil,BRA,1925,401727773
Brazil,BRA,1926,347004796.8
Brazil,BRA,1927,309101325.5
Brazil,BRA,1928,399097711.5
Brazil,BRA,1929,437731001
Brazil,BRA,1930,466403894.09999996
Brazil,BRA,1931,345757777.79999995
Brazil,BRA,1932,602536858.3
Brazil,BRA,1933,514659152.40000004
Brazil,BRA,1934,721699211.6
Brazil,BRA,1935,502893633.4
Brazil,BRA,1936,443719073.7
Brazil,BRA,1937,743343219.4
Brazil,BRA,1938,571664901.4
Brazil,BRA,1939,646717108.2
Brazil,BRA,1940,754314676.5
Brazil,BRA,1941,735491072.5999999
Brazil,BRA,1942,1112358102
Brazil,BRA,1943,911906630.2
Brazil,BRA,1944,1175688933
Brazil,BRA,1945,1362286706
Brazil,BRA,1946,2183601783
Brazil,BRA,1947,1789153558
Brazil,BRA,1948,1535178583
Brazil,BRA,1949,1900541472
Brazil,BRA,1950,2004297951
Brazil,BRA,1951,2258556241
Brazil,BRA,1952,2717604713
Brazil,BRA,1953,3260648053
Brazil,BRA,1954,1265088102
Brazil,BRA,1955,1232612911
Brazil,BRA,1956,1997673214
Brazil,BRA,1957,2595253153
Brazil,BRA,1958,2171669812
Brazil,BRA,1959,1505379500
Brazil,BRA,1960,1259883272
Brazil,BRA,1961,1572362151
Brazil,BRA,1962,1638385909
Brazil,BRA,1963,1848844427
Brazil,BRA,1964,2789725277
Brazil,BRA,1965,2196675165
Brazil,BRA,1966,2219504316
Brazil,BRA,1967,3850774836
Brazil,BRA,1968,3763446873
Brazil,BRA,1969,3450051433
Brazil,BRA,1970,2884655200
Brazil,BRA,1971,2613344556
Brazil,BRA,1972,2778785368
Brazil,BRA,1973,3420567685
Brazil,BRA,1974,3672743674
Brazil,BRA,1975,3605100187
Brazil,BRA,1976,4413851196
Brazil,BRA,1977,4262297597
Brazil,BRA,1978,4445041470
Brazil,BRA,1979,3590845321
Brazil,BRA,1980,3726076189
Brazil,BRA,1981,2631219202
Brazil,BRA,1982,2922128561
Brazil,BRA,1983,1995602423
Brazil,BRA,1984,1557656455
Brazil,BRA,1985,1776858491
Brazil,BRA,1986,2243561644
Brazil,BRA,1987,2297131408
Brazil,BRA,1988,1862938045
Brazil,BRA,1989,7425931200
Brazil,BRA,1990,1447209825
Brazil,BRA,1991,2729666667
Brazil,BRA,1992,4989754853
Brazil,BRA,1993,6632806644
Brazil,BRA,1994,8006997561
Brazil,BRA,1995,10680926180
Brazil,BRA,1996,15212108470
Brazil,BRA,1997,19468426360
Brazil,BRA,1998,19502613370
Brazil,BRA,1999,16341181720
Brazil,BRA,2000,14378000000
Brazil,BRA,2001,10277561670
Brazil,BRA,2002,9306994944
Brazil,BRA,2003,8636496657
Brazil,BRA,2004,8832211400
Brazil,BRA,2005,11822818680
Brazil,BRA,2006,13997567130
Brazil,BRA,2007,17295834290
Brunei,BRN,1984,443639481
Brunei,BRN,1985,289633656.5
Brunei,BRN,1986,325905373.29999995
Brunei,BRN,1987,264183785.29999998
Brunei,BRN,1988,302595309
Brunei,BRN,1989,402693025.8
Brunei,BRN,1992,459057446.5
Brunei,BRN,1993,289023529.4
Brunei,BRN,1994,291869765.59999996
Brunei,BRN,1995,291377057.90000004
Brunei,BRN,1996,367277183.8
Brunei,BRN,1997,396800666.6
Brunei,BRN,1998,400831093.1
Brunei,BRN,1999,411137504.7
Brunei,BRN,2000,353000000
Brunei,BRN,2001,272803701.5
Brunei,BRN,2002,258072906.9
Brunei,BRN,2003,257735416.20000002
Brunei,BRN,2004,273824281.9
Brunei,BRN,2005,275073486.2
Brunei,BRN,2006,283302605.2
Brunei,BRN,2007,291082186.2
Bulgaria,BGR,1914,139359232.1
Bulgaria,BGR,1915,153605006.3
Bulgaria,BGR,1916,152091231.8
Bulgaria,BGR,1917,124216835.8
Bulgaria,BGR,1918,114096883.4
Bulgaria,BGR,1919,25056475.330000002
Bulgaria,BGR,1920,22978293.09
Bulgaria,BGR,1921,25030830.08
Bulgaria,BGR,1922,29986813.86
Bulgaria,BGR,1923,60478318.910000004
Bulgaria,BGR,1924,77095015.27000001
Bulgaria,BGR,1925,76395181
Bulgaria,BGR,1926,73374745.02
Bulgaria,BGR,1927,62077633.67
Bulgaria,BGR,1928,61997692.309999995
Bulgaria,BGR,1929,64180253.54
Bulgaria,BGR,1930,64009824.95
Bulgaria,BGR,1931,66680488.88999999
Bulgaria,BGR,1932,61921855.629999995
Bulgaria,BGR,1933,60554034.010000005
Bulgaria,BGR,1934,85429761.28999999
Bulgaria,BGR,1935,126841501.9
Bulgaria,BGR,1936,157165414.5
Bulgaria,BGR,1937,182494908.9
Bulgaria,BGR,1938,195526258.89999998
Bulgaria,BGR,1939,193062804.70000002
Bulgaria,BGR,1940,347674923.7
Bulgaria,BGR,1946,91143147.16
Bulgaria,BGR,1947,94418089.99
Bulgaria,BGR,1948,112177257.4
Bulgaria,BGR,1949,141812012.5
Bulgaria,BGR,1950,168824424
Bulgaria,BGR,1951,419953282.59999996
Bulgaria,BGR,1952,558405557.8
Bulgaria,BGR,1953,744621016.5
Bulgaria,BGR,1954,738722732
Bulgaria,BGR,1955,729284131.1
Bulgaria,BGR,1956,603115523.9
Bulgaria,BGR,1957,619552262.8000001
Bulgaria,BGR,1958,710867821.8000001
Bulgaria,BGR,1959,667398750
Bulgaria,BGR,1960,730404456.5
Bulgaria,BGR,1961,883948559.0999999
Bulgaria,BGR,1962,1017994776
Bulgaria,BGR,1963,1042596862
Bulgaria,BGR,1964,999080289.1
Bulgaria,BGR,1965,881092608.6
Bulgaria,BGR,1966,915711610
Bulgaria,BGR,1967,980122747.9
Bulgaria,BGR,1968,1020687598
Bulgaria,BGR,1969,1127111406
Bulgaria,BGR,1970,1222395997
Bulgaria,BGR,1971,4356178571
Bulgaria,BGR,1972,4689825220
Bulgaria,BGR,1973,4962832460
Bulgaria,BGR,1974,5308868780
Bulgaria,BGR,1975,5591551563
Bulgaria,BGR,1976,5199321856
Bulgaria,BGR,1977,5313295390
Bulgaria,BGR,1978,5658250532
Bulgaria,BGR,1979,5440827119
Bulgaria,BGR,1980,5721158679
Bulgaria,BGR,1981,5842659096
Bulgaria,BGR,1982,6524010867
Bulgaria,BGR,1983,6547775176
Bulgaria,BGR,1984,6621176312
Bulgaria,BGR,1985,2369144654
Bulgaria,BGR,1986,2720318493
Bulgaria,BGR,1987,3240596093
Bulgaria,BGR,1988,3256838496
Bulgaria,BGR,1989,3134940985
Bulgaria,BGR,1990,2465162498
Bulgaria,BGR,1991,2124392754.0000002
Bulgaria,BGR,1992,1520134618
Bulgaria,BGR,1993,668607764.7
Bulgaria,BGR,1994,650769697.8
Bulgaria,BGR,1995,453374004.20000005
Bulgaria,BGR,1996,398239504.59999996
Bulgaria,BGR,1997,355860915.3
Bulgaria,BGR,1998,421599543.5
Bulgaria,BGR,1999,400910203.6
Bulgaria,BGR,2000,343000000
Bulgaria,BGR,2001,356893731.3
Bulgaria,BGR,2002,382294567.3
Bulgaria,BGR,2003,444664399.4
Bulgaria,BGR,2004,572458146.3000001
Bulgaria,BGR,2005,595547450.8
Bulgaria,BGR,2006,607200400.8
Bulgaria,BGR,2007,741165913.3000001
Burkina Faso,BFA,1960,5902826.087
Burkina Faso,BFA,1961,7567989.247
Burkina Faso,BFA,1962,22269136.39
Burkina Faso,BFA,1963,23729540.08
Burkina Faso,BFA,1964,23711100.16
Burkina Faso,BFA,1965,15256939.04
Burkina Faso,BFA,1966,16561113.36
Burkina Faso,BFA,1967,16092481.56
Burkina Faso,BFA,1968,15115711.1
Burkina Faso,BFA,1969,16018501.389999999
Burkina Faso,BFA,1970,12784757.35
Burkina Faso,BFA,1971,14763460.32
Burkina Faso,BFA,1972,16207532.43
Burkina Faso,BFA,1973,18914911.16
Burkina Faso,BFA,1974,17901667.6
Burkina Faso,BFA,1975,47162477.36
Burkina Faso,BFA,1976,48344311.06
Burkina Faso,BFA,1977,53377645.129999995
Burkina Faso,BFA,1978,50451644.95
Burkina Faso,BFA,1979,65059402.36
Burkina Faso,BFA,1980,61434106.800000004
Burkina Faso,BFA,1981,57422577.7
Burkina Faso,BFA,1982,52456957.309999995
Burkina Faso,BFA,1983,45625083.830000006
Burkina Faso,BFA,1984,43073815.22
Burkina Faso,BFA,1985,48727697.410000004
Burkina Faso,BFA,1986,57827801.370000005
Burkina Faso,BFA,1987,69775366.51
Burkina Faso,BFA,1988,68704098.10000001
Burkina Faso,BFA,1989,72205385.15
Burkina Faso,BFA,1990,93700703.91
Burkina Faso,BFA,1991,128294333.3
Burkina Faso,BFA,1992,161261914.4
Burkina Faso,BFA,1993,50550782.010000005
Burkina Faso,BFA,1994,69915571.22
Burkina Faso,BFA,1995,73931492.3
Burkina Faso,BFA,1996,72601303.78
Burkina Faso,BFA,1997,70332393.28
Burkina Faso,BFA,1998,84112224.19
Burkina Faso,BFA,1999,76704758.34
Burkina Faso,BFA,2000,36000000
Burkina Faso,BFA,2001,35200477.61
Burkina Faso,BFA,2002,46222013.17
Burkina Faso,BFA,2003,50036546
Burkina Faso,BFA,2004,67996633.75
Burkina Faso,BFA,2005,56973149.26
Burkina Faso,BFA,2006,62188376.75
Burkina Faso,BFA,2007,79921409.49000001
Burundi,BDI,1962,7864003.354
Burundi,BDI,1963,9044567.164
Burundi,BDI,1964,10600676.100000001
Burundi,BDI,1965,15931327.27
Burundi,BDI,1966,9722042.122000001
Burundi,BDI,1967,11300737.24
Burundi,BDI,1968,12158461.950000001
Burundi,BDI,1969,14924868.76
Burundi,BDI,1970,12321229.05
Burundi,BDI,1971,11725936.51
Burundi,BDI,1972,16073125.299999999
Burundi,BDI,1973,18802988.61
Burundi,BDI,1974,23730980.14
Burundi,BDI,1975,22282122.770000003
Burundi,BDI,1976,24683349.15
Burundi,BDI,1977,32520630.34
Burundi,BDI,1978,34846808.510000005
Burundi,BDI,1979,44253991.650000006
Burundi,BDI,1980,66427219.47
Burundi,BDI,1981,52320486.4
Burundi,BDI,1982,63566854.26
Burundi,BDI,1983,73389096.34
Burundi,BDI,1984,48717685.24
Burundi,BDI,1985,49786373.17
Burundi,BDI,1986,58711203.77
Burundi,BDI,1987,43262641.51
Burundi,BDI,1988,42345506.62
Burundi,BDI,1989,35609877.31
Burundi,BDI,1990,31774840.8
Burundi,BDI,1991,35474985.36
Burundi,BDI,1993,30602491.35
Burundi,BDI,1994,36622442.07
Burundi,BDI,1995,50012480.08
Burundi,BDI,1996,55518644.07
Burundi,BDI,1997,89227663.12
Burundi,BDI,1998,85150646.72
Burundi,BDI,1999,70568377.67
Burundi,BDI,2000,42000000
Burundi,BDI,2001,34222686.57
Burundi,BDI,2002,58740475.07
Burundi,BDI,2003,39651602.489999995
Burundi,BDI,2004,41349304.31
Burundi,BDI,2005,56973149.26
Burundi,BDI,2006,63915831.660000004
Burundi,BDI,2007,65619683.58
Cambodia,KHM,1953,58700437.339999996
Cambodia,KHM,1954,139245113.7
Cambodia,KHM,1955,52965357.33
Cambodia,KHM,1956,40848299.56
Cambodia,KHM,1957,41742725.8
Cambodia,KHM,1958,69148879.41
Cambodia,KHM,1959,79895000
Cambodia,KHM,1960,199974630.4
Cambodia,KHM,1961,213182795.7
Cambodia,KHM,1962,227039910.6
Cambodia,KHM,1963,228151243.79999998
Cambodia,KHM,1964,250145642.9
Cambodia,KHM,1965,230842217.10000002
Cambodia,KHM,1966,230565276.7
Cambodia,KHM,1967,235507198.6
Cambodia,KHM,1968,256768615.6
Cambodia,KHM,1969,161479208.9
Cambodia,KHM,1970,429324225.09999996
Cambodia,KHM,1971,331924730.2
Cambodia,KHM,1972,429774980
Cambodia,KHM,1973,260537045.60000002
Cambodia,KHM,1974,179815602.79999998
Cambodia,KHM,1975,174977204.1
Cambodia,KHM,1991,50712459.42
Cambodia,KHM,1992,67303670.11
Cambodia,KHM,1993,83873494.81
Cambodia,KHM,1994,147599539.2
Cambodia,KHM,1995,189177642.1
Cambodia,KHM,1996,197518252.9
Cambodia,KHM,1997,151162158.7
Cambodia,KHM,1998,160955490.7
Cambodia,KHM,1999,180000499.60000002
Cambodia,KHM,2000,195000000
Cambodia,KHM,2001,183824716.4
Cambodia,KHM,2002,64518226.72
Cambodia,KHM,2003,99129006.23
Cambodia,KHM,2004,96481710.05
Cambodia,KHM,2005,98812805.74
Cambodia,KHM,2006,106238477
Cambodia,KHM,2007,115255085.30000001
Cameroon,CMR,1960,41750782.61
Cameroon,CMR,1961,52568096.769999996
Cameroon,CMR,1962,70464765.79
Cameroon,CMR,1963,69685719.18
Cameroon,CMR,1964,68623552.53
Cameroon,CMR,1965,70959655.61
Cameroon,CMR,1966,75906877.28
Cameroon,CMR,1967,80462407.78
Cameroon,CMR,1968,80401451.77
Cameroon,CMR,1969,81250470.89
Cameroon,CMR,1970,72457738.03999999
Cameroon,CMR,1971,73081865.08
Cameroon,CMR,1972,81549064.85
Cameroon,CMR,1973,98445210.71
Cameroon,CMR,1974,104807786.8
Cameroon,CMR,1975,122119507
Cameroon,CMR,1976,119973305.9
Cameroon,CMR,1977,121096527
Cameroon,CMR,1978,132234926.60000001
Cameroon,CMR,1979,140661312.5
Cameroon,CMR,1980,130333895
Cameroon,CMR,1981,130186872.2
Cameroon,CMR,1982,155536968.2
Cameroon,CMR,1983,217191972.70000002
Cameroon,CMR,1984,214190993.9
Cameroon,CMR,1985,181562891.29999998
Cameroon,CMR,1986,245151176.4
Cameroon,CMR,1987,209599567.5
Cameroon,CMR,1988,195106426.29999998
Cameroon,CMR,1989,181483196.1
Cameroon,CMR,1990,234129114.89999998
Cameroon,CMR,1991,111560289.9
Cameroon,CMR,1992,155587518.79999998
Cameroon,CMR,1993,151879031.1
Cameroon,CMR,1994,156477707
Cameroon,CMR,1995,219620021.2
Cameroon,CMR,1996,243427900.9
Cameroon,CMR,1997,251936931.2
Cameroon,CMR,1998,154724955.6
Cameroon,CMR,1999,157500437.10000002
Cameroon,CMR,2000,123000000
Cameroon,CMR,2001,117334925.39999999
Cameroon,CMR,2002,140591956.70000002
Cameroon,CMR,2003,243574129.6
Cameroon,CMR,2004,262797800.70000002
Cameroon,CMR,2005,197625611.5
Cameroon,CMR,2006,221977955.9
Cameroon,CMR,2007,249859564.4
Canada,CAN,1920,73332801.83
Canada,CAN,1921,81642090.82
Canada,CAN,1922,84921708.38
Canada,CAN,1923,109702941.60000001
Canada,CAN,1924,106940668
Canada,CAN,1925,106325976
Canada,CAN,1926,113667235.10000001
Canada,CAN,1927,139923270.4
Canada,CAN,1928,156336961.5
Canada,CAN,1929,174185820.2
Canada,CAN,1930,194415787.2
Canada,CAN,1931,174918955.6
Canada,CAN,1932,130145445
Canada,CAN,1933,191065525.20000002
Canada,CAN,1934,136761583.2
Canada,CAN,1935,258000087.20000002
Canada,CAN,1936,253153580.5
Canada,CAN,1937,318320372.90000004
Canada,CAN,1938,356256840.90000004
Canada,CAN,1939,1280295149
Canada,CAN,1940,7353983887
Canada,CAN,1941,9796421452
Canada,CAN,1942,20287430350
Canada,CAN,1943,32130256680
Canada,CAN,1944,29574365310
Canada,CAN,1945,21203581130
Canada,CAN,1946,10942808480
Canada,CAN,1947,2450798075
Canada,CAN,1948,1174308621
Canada,CAN,1949,2232069338
Canada,CAN,1950,2667910688
Canada,CAN,1951,6402896765
Canada,CAN,1952,10085303260
Canada,CAN,1953,10959188530
Canada,CAN,1954,9731925350
Canada,CAN,1955,9910063605
Canada,CAN,1956,9618583605
Canada,CAN,1957,9381683778
Canada,CAN,1958,8509319960.999999
Canada,CAN,1959,8090760500
Canada,CAN,1960,8130768152
Canada,CAN,1961,7984580871
Canada,CAN,1962,7942780710
Canada,CAN,1963,7190480690
Canada,CAN,1964,7477105311
Canada,CAN,1965,6763798702
Canada,CAN,1966,6995739631
Canada,CAN,1967,7502361247
Canada,CAN,1968,7076645617
Canada,CAN,1969,6698530100
Canada,CAN,1970,6901189021
Canada,CAN,1971,7218630865
Canada,CAN,1972,7411517064
Canada,CAN,1973,7476298956
Canada,CAN,1974,8349869624
Canada,CAN,1975,8029003757
Canada,CAN,1976,9010769121
Canada,CAN,1977,9036708315
Canada,CAN,1978,8748648456
Canada,CAN,1979,8285564221
Canada,CAN,1980,8095337621
Canada,CAN,1981,8854725869
Canada,CAN,1982,9824796055
Canada,CAN,1983,10032905630
Canada,CAN,1984,10622823360
Canada,CAN,1985,9741247554
Canada,CAN,1986,10067982880
Canada,CAN,1987,10884027380
Canada,CAN,1988,11666484350
Canada,CAN,1989,12056487030
Canada,CAN,1990,12607895760
Canada,CAN,1991,13553388410
Canada,CAN,1992,11963807570
Canada,CAN,1993,10880885810
Canada,CAN,1994,10759229570
Canada,CAN,1995,9922041158
Canada,CAN,1996,9207553585
Canada,CAN,1997,8189000000
Canada,CAN,1998,7971969693
Canada,CAN,1999,8585819283
Canada,CAN,2000,8320000000
Canada,CAN,2001,7572991642
Canada,CAN,2002,8206333255
Canada,CAN,2003,9537154485
Canada,CAN,2004,10567963310
Canada,CAN,2005,11772076960
Canada,CAN,2006,13044875750
Canada,CAN,2007,15556071400
Cape Verde,CPV,1976,2475513.906
Cape Verde,CPV,1977,2330392.715
Cape Verde,CPV,1978,4355851.064
Cape Verde,CPV,1979,2011545.075
Cape Verde,CPV,1980,2029720.595
Cape Verde,CPV,1981,2194084.913
Cape Verde,CPV,1991,4343730.4350000005
Cape Verde,CPV,1992,4131052.855
Cape Verde,CPV,1993,3400276.817
Cape Verde,CPV,1994,4439083.887
Cape Verde,CPV,1995,4348911.312
Cape Verde,CPV,1996,4270664.928
